Name,Gender,Race,URL
"Ingbert, Reeve of the Entwash Vale",Male,Man,https://lotro-wiki.com/wiki/Ingbert
Ingelfled,Female,Man,https://lotro-wiki.com/wiki/Ingelfled
Ingi Steambeard,Male,Dwarf,https://lotro-wiki.com/wiki/Ingi_Steambeard
Ingiberg,Male,Dwarf,https://lotro-wiki.com/wiki/Ingiberg
Ingifast,Male,Dwarf,https://lotro-wiki.com/wiki/Ingifast
Ingild,Male,Race of Man,https://lotro-wiki.com/wiki/Ingild
"Ingmar, son of Ingbert",Male,Race of Man,https://lotro-wiki.com/wiki/Ingmar%2C_son_of_Ingbert
Ingold,Male,Man,https://lotro-wiki.com/wiki/Ingold
Ingthor,Male,Dwarf,https://lotro-wiki.com/wiki/Ingthor
Inguc,Male,Man,https://lotro-wiki.com/wiki/Inguc
Ingvild,Female,Dwarf,https://lotro-wiki.com/wiki/Ingvild
Ingyth,Female,Race of Man,https://lotro-wiki.com/wiki/Ingyth
Ingólfr,Male,Dwarf,https://lotro-wiki.com/wiki/Ing%C3%B3lfr
"Ingór, son of Vékun",Male,Men,https://lotro-wiki.com/wiki/Ing%C3%B3r%2C_son_of_V%C3%A9kun
Ingór,Male,Dwarf,https://lotro-wiki.com/wiki/Ing%C3%B3r
Inhere,Male,Race of Man,https://lotro-wiki.com/wiki/Inhere
Inhild,Woman,Man,https://lotro-wiki.com/wiki/Inhild
Inhild,Woman,Man,https://lotro-wiki.com/wiki/Inhild
Injured Bird,Male,Men,https://lotro-wiki.com/wiki/Injured_Bird
Injured Coney,Male,Men,https://lotro-wiki.com/wiki/Injured_Coney
Injured Defender,Male,Men,https://lotro-wiki.com/wiki/Injured_Defender
Injured Dwarf,Male,Men,https://lotro-wiki.com/wiki/Injured_Dwarf
Injured Elf,Male,Men,https://lotro-wiki.com/wiki/Injured_Elf
Injured Farmer,Male,Man,https://lotro-wiki.com/wiki/Injured_Farmer
Injured Frog,Male,Men,https://lotro-wiki.com/wiki/Injured_Frog
Injured Goblin,Male,Men,https://lotro-wiki.com/wiki/Injured_Goblin
Injured Gondorian,Male,Men,https://lotro-wiki.com/wiki/Injured_Gondorian
Injured Guard,Male,Dwarf,https://lotro-wiki.com/wiki/Injured_Guard
Injured Longbeard,Male,Men,https://lotro-wiki.com/wiki/Injured_Longbeard
Injured Ranger,Male,Man,https://lotro-wiki.com/wiki/Injured_Ranger
Injured Scout,Male,Men,https://lotro-wiki.com/wiki/Injured_Scout
Injured Sentinel,Male,Men,https://lotro-wiki.com/wiki/Injured_Sentinel
Injured Soldier,Male,Men,https://lotro-wiki.com/wiki/Injured_Soldier
Injured Soldier,Male,Men,https://lotro-wiki.com/wiki/Injured_Soldier
Injured Tortoise,Male,Men,https://lotro-wiki.com/wiki/Injured_Tortoise
Inka,Female,Man,https://lotro-wiki.com/wiki/Inka
Innathron,Male,Elf,https://lotro-wiki.com/wiki/Innathron
Innoth,Male,Man,https://lotro-wiki.com/wiki/Innoth
Intimidated Stout-axe,Male,Men,https://lotro-wiki.com/wiki/Intimidated_Stout-axe
Inufileg,Female,Elf,https://lotro-wiki.com/wiki/Inufileg
Inurawen,Female,Man,https://lotro-wiki.com/wiki/Inurawen
Inurochon,Female,Elf,https://lotro-wiki.com/wiki/Inurochon
Invar,Male,Dwarf,https://lotro-wiki.com/wiki/Invar
Invasive Badger,Male,Men,https://lotro-wiki.com/wiki/Invasive_Badger
Inwóna,Male,Race of Man,https://lotro-wiki.com/wiki/Inw%C3%B3na
Ioco Underhill,Male,Hobbit,https://lotro-wiki.com/wiki/Ioco_Underhill
Iola Isbrun,Female,Hobbit,https://lotro-wiki.com/wiki/Iola_Isbrun
Iolo Brochtû,Male,Hobbit,https://lotro-wiki.com/wiki/Iolo_Brocht%C3%BB
Iona Diggle,Female,Hobbit,https://lotro-wiki.com/wiki/Iona_Diggle
Ionadan,Male,Man,https://lotro-wiki.com/wiki/Ionadan
Iorecthel,Male,Man,https://lotro-wiki.com/wiki/Iorecthel
Iorelen,Male,Elf,https://lotro-wiki.com/wiki/Iorelen
Ioreth's Kinswoman,Female,Man,https://lotro-wiki.com/wiki/Ioreth%27s_Kinswoman
Ioreth,Female,Race of Man,https://lotro-wiki.com/wiki/Ioreth
Iorhu,Unknown,Dog,https://lotro-wiki.com/wiki/Iorhu
Iorlas,Male,Man,https://lotro-wiki.com/wiki/Iorlas
Ioron,Male,Man,https://lotro-wiki.com/wiki/Ioron
Iothete,Male,Man,https://lotro-wiki.com/wiki/Iothete
Irate Cat,Male,Beast,https://lotro-wiki.com/wiki/Irate_Cat
Iris Chubb,Female,Hobbit,https://lotro-wiki.com/wiki/Iris_Chubb
Iris Goodbody,Female,Hobbit,https://lotro-wiki.com/wiki/Iris_Goodbody
Iris Tunnelly,Female,Hobbit,https://lotro-wiki.com/wiki/Iris_Tunnelly
Iri,Male,Man,https://lotro-wiki.com/wiki/Iri
Irodon,Male,Man,https://lotro-wiki.com/wiki/Irodon
Iron Garrison Banner,Male,Men,https://lotro-wiki.com/wiki/Iron_Garrison_Banner
Iron Hills Warrior,Male,Men,https://lotro-wiki.com/wiki/Iron_Hills_Warrior
Iron-folk Messenger,Male,Men,https://lotro-wiki.com/wiki/Iron-folk_Messenger
Ironfold Guard,Male,Dwarf,https://lotro-wiki.com/wiki/Ironfold_Guard
Irvo Curch,Male,Hobbit,https://lotro-wiki.com/wiki/Irvo_Curch
Irzeben,male,Dwarf,https://lotro-wiki.com/wiki/Irzeben
Isbenn,Male,Elf,https://lotro-wiki.com/wiki/Isbenn
Isdi,Female,Elf,https://lotro-wiki.com/wiki/Isdi
Isdúr,Male,Elf,https://lotro-wiki.com/wiki/Isd%C3%BAr
Isenbard Bolger,Male,Hobbit,https://lotro-wiki.com/wiki/Isenbard_Bolger
Isenyd,Male,Race of Man,https://lotro-wiki.com/wiki/Isenyd
Isferon,Male,Elf,https://lotro-wiki.com/wiki/Isferon
Isgird,Female,Man,https://lotro-wiki.com/wiki/Isgird
Isildur,Male,Man,https://lotro-wiki.com/wiki/Isildur
Isnír,Female,Man,https://lotro-wiki.com/wiki/Isn%C3%ADr
Isolf,Male,Dwarf,https://lotro-wiki.com/wiki/Isolf
Issuriel,Female,Elf,https://lotro-wiki.com/wiki/Issuriel
Istarien,Female,Elf,https://lotro-wiki.com/wiki/Istarien
Istemil,Female,Elf,https://lotro-wiki.com/wiki/Istemil
Isteron,Male,Race of Man,https://lotro-wiki.com/wiki/Isteron
Isthel,Female,Elf,https://lotro-wiki.com/wiki/Isthel
Istien,Male,Men,https://lotro-wiki.com/wiki/Istien
Istuienn,Female,Man,https://lotro-wiki.com/wiki/Istuienn
Istuigon,Male,Man,https://lotro-wiki.com/wiki/Istuigon
Isólf,Male,Dwarf,https://lotro-wiki.com/wiki/Is%C3%B3lf
Item Trader,Male,Men,https://lotro-wiki.com/wiki/Item_Trader
Ithamar,Male,Race of Man,https://lotro-wiki.com/wiki/Ithamar
Ithel,Male,Man,https://lotro-wiki.com/wiki/Ithel
Itheron,Male,Elf,https://lotro-wiki.com/wiki/Itheron
Ithilien Fox,Male,Men,https://lotro-wiki.com/wiki/Ithilien_Fox
Ithilvir,Male,Elf,https://lotro-wiki.com/wiki/Ithilvir
Ithlinn,Male,Elf,https://lotro-wiki.com/wiki/Ithlinn
Ithriel,Female,Elf,https://lotro-wiki.com/wiki/Ithriel
Itli,Male,Man,https://lotro-wiki.com/wiki/Itli
Iuan,Male,Race of Men,https://lotro-wiki.com/wiki/Iuan
Ivar the Blood-hand,Male,Men,https://lotro-wiki.com/wiki/Ivar_the_Blood-hand
Ivo Brockhouse,Male,Hobbit,https://lotro-wiki.com/wiki/Ivo_Brockhouse
Ivor Yewbend,Male,Dwarf,https://lotro-wiki.com/wiki/Ivor_Yewbend
Ivorel,Female,Elf,https://lotro-wiki.com/wiki/Ivorel
Ivorel,Female,Elf,https://lotro-wiki.com/wiki/Ivorel
Ivoreth,Female,Man,https://lotro-wiki.com/wiki/Ivoreth
Ivoron,Male,Men,https://lotro-wiki.com/wiki/Ivoron
Ivor,Male,Man,https://lotro-wiki.com/wiki/Ivor
Ivy Redsmith,Female,Hobbit,https://lotro-wiki.com/wiki/Ivy_Redsmith
Ivy Spokes,Female,Man,https://lotro-wiki.com/wiki/Ivy_Spokes
Ivy Tunnelly,Female,Hobbit,https://lotro-wiki.com/wiki/Ivy_Tunnelly
Iwan,Male,Man,https://lotro-wiki.com/wiki/Iwan
Ión,Male,Dwarf,https://lotro-wiki.com/wiki/I%C3%B3n
Jack Cloverdale,Male,Man,https://lotro-wiki.com/wiki/Jack_Cloverdale
Jack Judson,Male,Man,https://lotro-wiki.com/wiki/Jack_Judson
Jack Lewisdown,Male,Hobbit,https://lotro-wiki.com/wiki/Jack_Lewisdown
Jack Mitford,Male,Man,https://lotro-wiki.com/wiki/Jack_Mitford
Jafet,Male,Dwarf,https://lotro-wiki.com/wiki/Jafet
Jailor Ned Pruner,Male,Man,https://lotro-wiki.com/wiki/Jailor_Ned_Pruner
Jajax,Male,Man,https://lotro-wiki.com/wiki/Jajax
Jaki Stonehand,Male,Dwarf,https://lotro-wiki.com/wiki/Jaki_Stonehand
Jalmari,Male,Lossoth,https://lotro-wiki.com/wiki/Jalmari
James Clover,Male,Man,https://lotro-wiki.com/wiki/James_Clover
Janie Sprigleaf,Female,Man,https://lotro-wiki.com/wiki/Janie_Sprigleaf
Jarl Akhiz,Male,Man,https://lotro-wiki.com/wiki/Jarl_Akhiz
Jarl Copperbrace,Male,Dwarf,https://lotro-wiki.com/wiki/Jarl_Copperbrace
Jarl Gurthilm,Male,Variag,https://lotro-wiki.com/wiki/Jarl_Gurthilm
Jarmárr,Male,Dwarf,https://lotro-wiki.com/wiki/Jarm%C3%A1rr
Jaska,Male,Man,https://lotro-wiki.com/wiki/Jaska
Jasper Greensmith,Male,Man,https://lotro-wiki.com/wiki/Jasper_Greensmith
Javatar,Male,Men,https://lotro-wiki.com/wiki/Javatar
Jeb Wheaton,Male,Man,https://lotro-wiki.com/wiki/Jeb_Wheaton
Jeffrey Bloomer,Male,Man,https://lotro-wiki.com/wiki/Jeffrey_Bloomer
Jennet Brockhouse,Female,Hobbit,https://lotro-wiki.com/wiki/Jennet_Brockhouse
Jerë,Male,Man,https://lotro-wiki.com/wiki/Jer%C3%AB
Jess Fair,Male,Men,https://lotro-wiki.com/wiki/Jess_Fair
Jewel Underhill,Female,Hobbit,https://lotro-wiki.com/wiki/Jewel_Underhill
Jewellery and Cloaks,Male,Men,https://lotro-wiki.com/wiki/Jewellery_and_Cloaks
Jewellery and Cloaks,Male,Men,https://lotro-wiki.com/wiki/Jewellery_and_Cloaks
Jewellery Bookshelf,Male,Men,https://lotro-wiki.com/wiki/Jewellery_Bookshelf
Jewellery Trader,Male,Men,https://lotro-wiki.com/wiki/Jewellery_Trader
Jim Skinner,Male,Man,https://lotro-wiki.com/wiki/Jim_Skinner
Jimmy the Minstrel,Male,Men,https://lotro-wiki.com/wiki/Jimmy_the_Minstrel
Jolfur,Male,Dwarf,https://lotro-wiki.com/wiki/Jolfur
Jolly Cotton,Male,Hobbit,https://lotro-wiki.com/wiki/Jolly_Cotton
Jon Brackenbrook,Male,Man,https://lotro-wiki.com/wiki/Jon_Brackenbrook
Jon Sandheaver,Male,Hobbit,https://lotro-wiki.com/wiki/Jon_Sandheaver
Jon Whetstone,Male,Man,https://lotro-wiki.com/wiki/Jon_Whetstone
Jorfi,Male,Dwarf,https://lotro-wiki.com/wiki/Jorfi
Journeyman Harper,Male,Men,https://lotro-wiki.com/wiki/Journeyman_Harper
Journeyman Lutist,Male,Men,https://lotro-wiki.com/wiki/Journeyman_Lutist
Journeywoman Lutist,Male,Men,https://lotro-wiki.com/wiki/Journeywoman_Lutist
Joy Bloomer,Female,Man,https://lotro-wiki.com/wiki/Joy_Bloomer
Joy Hayseed,Female,Man,https://lotro-wiki.com/wiki/Joy_Hayseed
Jubuya,male,Man,https://lotro-wiki.com/wiki/Jubuya
Juniper Smith,Female,Man,https://lotro-wiki.com/wiki/Juniper_Smith
jwb,Male,Men,https://lotro-wiki.com/wiki/jwb
JWBarry,Male,Men,https://lotro-wiki.com/wiki/JWBarry
Jyri,Male,Man,https://lotro-wiki.com/wiki/Jyri
Jyrki,Male,Man,https://lotro-wiki.com/wiki/Jyrki
Járnfast Metalworker,Male,Dwarf,https://lotro-wiki.com/wiki/J%C3%A1rnfast_Metalworker
Játgir,Male,Dwarf,https://lotro-wiki.com/wiki/J%C3%A1tgir
Jâna,Female,Man,https://lotro-wiki.com/wiki/J%C3%A2na
Jódha,Female,Race of Man,https://lotro-wiki.com/wiki/J%C3%B3dha
Jónar,Male,Dwarf,https://lotro-wiki.com/wiki/J%C3%B3nar
Jóngir,Male,Dwarf,https://lotro-wiki.com/wiki/J%C3%B3ngir
Jónsi,Male,Dwarf,https://lotro-wiki.com/wiki/J%C3%B3nsi
Jórgen,Male,Dwarf,https://lotro-wiki.com/wiki/J%C3%B3rgen
Jórunn Firesong,Male,Dwarf,https://lotro-wiki.com/wiki/J%C3%B3runn_Firesong
Kai,Male,Man,https://lotro-wiki.com/wiki/Kai
Kaj,Male,Man,https://lotro-wiki.com/wiki/Kaj
Kakhât,Male,Dog,https://lotro-wiki.com/wiki/Kakh%C3%A2t
Kaldi,Male,Dwarf,https://lotro-wiki.com/wiki/Kaldi
Kalervo,Male,Man,https://lotro-wiki.com/wiki/Kalervo
Kaleva,Male,Man,https://lotro-wiki.com/wiki/Kaleva
Kalin,Male,Dwarf,https://lotro-wiki.com/wiki/Kalin
Kalman,Male,Dwarf,https://lotro-wiki.com/wiki/Kalman
Kambi,Male,Dwarf,https://lotro-wiki.com/wiki/Kambi
Karazgar,Male,Man,https://lotro-wiki.com/wiki/Karazgar
Karl Quickfire,Male,Man,https://lotro-wiki.com/wiki/Karl_Quickfire
Karli,Male,Dwarf,https://lotro-wiki.com/wiki/Karli
Karst,Male,Men,https://lotro-wiki.com/wiki/Karst
Kate Henseed,Female,Man,https://lotro-wiki.com/wiki/Kate_Henseed
Kauppi,Male,Man,https://lotro-wiki.com/wiki/Kauppi
Keen-eyed Look-out,Male,Men,https://lotro-wiki.com/wiki/Keen-eyed_Look-out
Keeper Brombard Foxtail,Male,Hobbit,https://lotro-wiki.com/wiki/Keeper_Brombard_Foxtail
Keeper of Mysteries,Male,Men,https://lotro-wiki.com/wiki/Keeper_of_Mysteries
Kehleyr,Male,Men,https://lotro-wiki.com/wiki/Kehleyr
Kekkonen,Male,Earth-kin,https://lotro-wiki.com/wiki/Kekkonen
Kelda,Male,Man,https://lotro-wiki.com/wiki/Kelda
Keli,Male,Dwarf,https://lotro-wiki.com/wiki/Keli
Kelsey West,Male,Man,https://lotro-wiki.com/wiki/Kelsey_West
Kemp Wheeler,Male,Man,https://lotro-wiki.com/wiki/Kemp_Wheeler
Kenbert,Male,Rohirrim,https://lotro-wiki.com/wiki/Kenbert
Kened Baltrod,Male,Hobbit,https://lotro-wiki.com/wiki/Kened_Baltrod
Kenned,Male,Man,https://lotro-wiki.com/wiki/Kenned
Kenneric,Male,Man,https://lotro-wiki.com/wiki/Kenneric
Kenton Thistleway,Male,Man,https://lotro-wiki.com/wiki/Kenton_Thistleway
Kerkko,Male,Man,https://lotro-wiki.com/wiki/Kerkko
Keth,Male,Men,https://lotro-wiki.com/wiki/Keth
Ketill Map-maker,Male,Dwarf,https://lotro-wiki.com/wiki/Ketill_Map-maker
Ketill,Male,Dwarf,https://lotro-wiki.com/wiki/Ketill
Kettil Hardhelm,Male,Dwarf,https://lotro-wiki.com/wiki/Kettil_Hardhelm
"Kettil, Son of Athils",Male,Dwarf,https://lotro-wiki.com/wiki/Kettil%2C_Son_of_Athils
Key-warden Underling,Male,Men,https://lotro-wiki.com/wiki/Key-warden_Underling
"Khirgi, the Hunter",Male,Man,https://lotro-wiki.com/wiki/Khirgi%2C_the_Hunter
Kholnedák,female,Dwarf,https://lotro-wiki.com/wiki/Kholned%C3%A1k
Khundolar Commander,Male,Easterling,https://lotro-wiki.com/wiki/Khundolar_Commander
Khutâ,Male,Men,https://lotro-wiki.com/wiki/Khut%C3%A2
Khîl Tale-spinner,Male,Men,https://lotro-wiki.com/wiki/Kh%C3%AEl_Tale-spinner
Khôpol,Male,Man,https://lotro-wiki.com/wiki/Kh%C3%B4pol
Khôr-buri-Ghân,Male,Man,https://lotro-wiki.com/wiki/Kh%C3%B4r-buri-Gh%C3%A2n
Khûr-pulo-Skâl,male,Drúedain,https://lotro-wiki.com/wiki/Kh%C3%BBr-pulo-Sk%C3%A2l
Kieri,Male,Dwarf,https://lotro-wiki.com/wiki/Kieri
Kilfir,Male,Dwarf,https://lotro-wiki.com/wiki/Kilfir
Kimbur Green-tree,Male,Dwarf,https://lotro-wiki.com/wiki/Kimbur_Green-tree
Kimmo,Male,Man,https://lotro-wiki.com/wiki/Kimmo
King Agni the Wild,Male,Men,https://lotro-wiki.com/wiki/King_Agni_the_Wild
King Aragorn II Elessar,Male,Men,https://lotro-wiki.com/wiki/King_Aragorn_II_Elessar
King Artandil,Male,Men,https://lotro-wiki.com/wiki/King_Artandil
King Drógar Bloodwhisker,Male,Men,https://lotro-wiki.com/wiki/King_Dr%C3%B3gar_Bloodwhisker
Strider,Male,Man,https://lotro-wiki.com/wiki/King_Elessar
King Fengel,Male,Men,https://lotro-wiki.com/wiki/King_Fengel
King Jegín,Male,Men,https://lotro-wiki.com/wiki/King_Jeg%C3%ADn
King of the Dead,Male,Men,https://lotro-wiki.com/wiki/King_of_the_Dead
King Onúr,Male,Men,https://lotro-wiki.com/wiki/King_On%C3%BAr
King Rioc,Male,Man,https://lotro-wiki.com/wiki/King_Rioc
King Shâlim Nightcloak,Male,Men,https://lotro-wiki.com/wiki/King_Sh%C3%A2lim_Nightcloak
King Tarondor II,Male,Men,https://lotro-wiki.com/wiki/King_Tarondor_II
Thorin III,Male,Dwarf,https://lotro-wiki.com/wiki/King_Thorin_III
Prince Thranduil,Male,Elf,https://lotro-wiki.com/wiki/King_Thranduil
King Thráin,Male,Men,https://lotro-wiki.com/wiki/King_Thr%C3%A1in
Théoden,Male,Race of Man,https://lotro-wiki.com/wiki/King_Th%C3%A9oden
King Ugún,Male,Men,https://lotro-wiki.com/wiki/King_Ug%C3%BAn
King Usk,Male,Men,https://lotro-wiki.com/wiki/King_Usk
King Vékun,Male,Men,https://lotro-wiki.com/wiki/King_V%C3%A9kun
King Vélat,Male,Men,https://lotro-wiki.com/wiki/King_V%C3%A9lat
King Éomer,Male,Men,https://lotro-wiki.com/wiki/King_%C3%89omer
King's Guard,Male,Men,https://lotro-wiki.com/wiki/King%27s_Guard
Kingsfell Hen,Male,Critters,https://lotro-wiki.com/wiki/Kingsfell_Hen
Kiote,Male,Men,https://lotro-wiki.com/wiki/Kiote
Kirsikka,Female,Man,https://lotro-wiki.com/wiki/Kirsikka
Klintur,Male,Dwarf,https://lotro-wiki.com/wiki/Klintur
Klátha,Female,Dwarf,https://lotro-wiki.com/wiki/Kl%C3%A1tha
Klúso,Male,Dwarf,https://lotro-wiki.com/wiki/Kl%C3%BAso
Knakk,Male,Dwarf,https://lotro-wiki.com/wiki/Knakk
Knight of Dulgabêth,Male,Men,https://lotro-wiki.com/wiki/Knight_of_Dulgab%C3%AAth
Knowing Scholar,Male,Man,https://lotro-wiki.com/wiki/Knowing_Scholar
Kobbi Stonestar,Male,Dwarf,https://lotro-wiki.com/wiki/Kobbi_Stonestar
Kobbi,Male,Dwarf,https://lotro-wiki.com/wiki/Kobbi
Kolgrímur,Male,Dwarf,https://lotro-wiki.com/wiki/Kolgr%C3%ADmur
Kolmar,Male,Dwarf,https://lotro-wiki.com/wiki/Kolmar
Kolskegg Gemcounter,Male,Dwarf,https://lotro-wiki.com/wiki/Kolskegg_Gemcounter
Komúsi,Female,Race of Man,https://lotro-wiki.com/wiki/Kom%C3%BAsi
Kormák,Male,Men,https://lotro-wiki.com/wiki/Korm%C3%A1k
Kozun,Dwarf,Zhélruka,https://lotro-wiki.com/wiki/Kozun
Kragg Stout-heart,Male,Dwarf,https://lotro-wiki.com/wiki/Kragg_Stout-heart
Kramgoth,Male,Orc,https://lotro-wiki.com/wiki/Kramgoth
Krúrglok,Male,Orc,https://lotro-wiki.com/wiki/Kr%C3%BArglok
Krûr,Male,Orc,https://lotro-wiki.com/wiki/Kr%C3%BBr
Kunchat,Male,Man,https://lotro-wiki.com/wiki/Kunchat
Kurtil,Male,Man,https://lotro-wiki.com/wiki/Kurtil
Kutúkh,Male,Dwarf,https://lotro-wiki.com/wiki/Kut%C3%BAkh
Kylfa,Male,Dwarf,https://lotro-wiki.com/wiki/Kylfa
Kyma Grey-bear,Male,Dwarf,https://lotro-wiki.com/wiki/Kyma_Grey-bear
Kynlig,Male,Dwarf,https://lotro-wiki.com/wiki/Kynlig
Kyrstig,Female,Dwarf,https://lotro-wiki.com/wiki/Kyrstig
Kys,Female,Man,https://lotro-wiki.com/wiki/Kys
Kyven,Male,Man,https://lotro-wiki.com/wiki/Kyven
Kámat,Dwarf,Zhélruka,https://lotro-wiki.com/wiki/K%C3%A1mat
Kári,Dwarf,Dwarf,https://lotro-wiki.com/wiki/K%C3%A1ri
Kársa,Male,Dwarf,https://lotro-wiki.com/wiki/K%C3%A1rsa
Káti,Male,Dwarf,https://lotro-wiki.com/wiki/K%C3%A1ti
Kâwon-weni-Khûrs,Male,Drúedain,https://lotro-wiki.com/wiki/K%C3%A2won-weni-Kh%C3%BBrs
Kólun,Male,Dwarf,https://lotro-wiki.com/wiki/K%C3%B3lun
Kópat,Dwarf,Zhélruka,https://lotro-wiki.com/wiki/K%C3%B3pat
Kópur,Male,Dwarf,https://lotro-wiki.com/wiki/K%C3%B3pur
Kóvo,Male,Dwarf,https://lotro-wiki.com/wiki/K%C3%B3vo
Kúli,Male,Dwarf,https://lotro-wiki.com/wiki/K%C3%BAli
Kúlkhur,Male,Man,https://lotro-wiki.com/wiki/K%C3%BAlkhur
Kúmri,Male,Race of Man,https://lotro-wiki.com/wiki/K%C3%BAmri
Kúzun,Male,Dwarf,https://lotro-wiki.com/wiki/K%C3%BAzun
Labourer,Male,Hobbit,https://lotro-wiki.com/wiki/Labourer
Lacheg,Male,Man,https://lotro-wiki.com/wiki/Lacheg
Captain Lachír,Male,Man,https://lotro-wiki.com/wiki/Lach%C3%ADr
Ladben,male,Man,https://lotro-wiki.com/wiki/Ladben
Ladenthir,Male,Elf,https://lotro-wiki.com/wiki/Ladenthir
Ladrochan,Male,Elf,https://lotro-wiki.com/wiki/Ladrochan
Lady Raenemel,Female,Man,https://lotro-wiki.com/wiki/Lady_Raenemel
Terenis,Female,Man,https://lotro-wiki.com/wiki/Lady_Terenis
Lady Uproot,Male,Men,https://lotro-wiki.com/wiki/Lady_Uproot
Laechenn,Male,Elf,https://lotro-wiki.com/wiki/Laechenn
Laegalar,Male,Elf,https://lotro-wiki.com/wiki/Laegalar
Laegbrannon,Male,Elf,https://lotro-wiki.com/wiki/Laegbrannon
Laegened,Male,Man,https://lotro-wiki.com/wiki/Laegened
Laeginn,Male,Elf,https://lotro-wiki.com/wiki/Laeginn
Laeglang,Male,Elf,https://lotro-wiki.com/wiki/Laeglang
Laeglaw,Male,Man,https://lotro-wiki.com/wiki/Laeglaw
Laegon,Male,Elf,https://lotro-wiki.com/wiki/Laegon
Laenin the Glade Watcher,Male,Elf,https://lotro-wiki.com/wiki/Laenin_the_Glade_Watcher
Laerdan,Male,Elf,https://lotro-wiki.com/wiki/Laerdan
Laerdís,Female,Elf,https://lotro-wiki.com/wiki/Laerd%C3%ADs
Laergil,Female,Elf,https://lotro-wiki.com/wiki/Laergil
Laerind,Female,Man,https://lotro-wiki.com/wiki/Laerind
Laerven,Male,Man,https://lotro-wiki.com/wiki/Laerven
Lafi,Male,Dwarf,https://lotro-wiki.com/wiki/Lafi
Lagordal,Male,Elf,https://lotro-wiki.com/wiki/Lagordal
Laidhriel,Female,Elf,https://lotro-wiki.com/wiki/Laidhriel
Laindir,male,Man,https://lotro-wiki.com/wiki/Laindir
Laingyl,Male,Elf,https://lotro-wiki.com/wiki/Laingyl
Lainil,Female,Race of Man,https://lotro-wiki.com/wiki/Lainil
Lain,Male,Man,https://lotro-wiki.com/wiki/Lain
Lake-man,Male,Men,https://lotro-wiki.com/wiki/Lake-man
Lake-town Guard,Male,Man,https://lotro-wiki.com/wiki/Lake-town_Guard
Lake-town man,Male,Man,https://lotro-wiki.com/wiki/Lake-town_man
Lake-town woman,Male,Man,https://lotro-wiki.com/wiki/Lake-town_woman
Lakhina,Female,Man,https://lotro-wiki.com/wiki/Lakhina
Lalfor,Male,Elf,https://lotro-wiki.com/wiki/Lalfor
Lalia,Female,Hobbit,https://lotro-wiki.com/wiki/Lalia
Lalli,Male,Man,https://lotro-wiki.com/wiki/Lalli
Lalornil,Female,Elf,https://lotro-wiki.com/wiki/Lalornil
Lamdir,Male,Man,https://lotro-wiki.com/wiki/Lamdir
Lamhador,Male,Elf,https://lotro-wiki.com/wiki/Lamhador
Lamlor,Male,Man,https://lotro-wiki.com/wiki/Lamlor
Lamwen,Female,Elf,https://lotro-wiki.com/wiki/Lamwen
Lanbert,Male,Race of Man,https://lotro-wiki.com/wiki/Lanbert
Landath,Male,Man,https://lotro-wiki.com/wiki/Landath
Landiach,Male,Man,https://lotro-wiki.com/wiki/Landiach
Landroval,Male,Great Eagle,https://lotro-wiki.com/wiki/Landroval
Landru,Male,Race of Man,https://lotro-wiki.com/wiki/Landru
Langarm,Male,Race of Man,https://lotro-wiki.com/wiki/Langarm
Langar,Male,Race of Man,https://lotro-wiki.com/wiki/Langar
Langfrith,Male,Race of Man,https://lotro-wiki.com/wiki/Langfrith
Langhold Guard,Male,Race of Man,https://lotro-wiki.com/wiki/Langhold_Guard
Langhold Rider,Male,Men,https://lotro-wiki.com/wiki/Langhold_Rider
Langhár,Female,Beorning,https://lotro-wiki.com/wiki/Langh%C3%A1r
Langlas,Male,Man,https://lotro-wiki.com/wiki/Langlas
Langmanu,Male,Men,https://lotro-wiki.com/wiki/Langmanu
Langwen,female,Race of Man,https://lotro-wiki.com/wiki/Langwen
Lansu,Male,Men,https://lotro-wiki.com/wiki/Lansu
Lantadan,Male,Man,https://lotro-wiki.com/wiki/Lantadan
Lantwen,Female,Elf,https://lotro-wiki.com/wiki/Lantwen
Lapis,Female,Aurochs,https://lotro-wiki.com/wiki/Lapis
Lara Boffin,Female,Hobbit,https://lotro-wiki.com/wiki/Lara_Boffin
Larus Sharpshard,Male,Dwarf,https://lotro-wiki.com/wiki/Larus_Sharpshard
Lar,Male,Men,https://lotro-wiki.com/wiki/Lar
Lasgalen Badger,Male,Critters,https://lotro-wiki.com/wiki/Lasgalen_Badger
Lassa Brownlock,Female,Hobbit,https://lotro-wiki.com/wiki/Lassa_Brownlock
Lassil,Female,Elf,https://lotro-wiki.com/wiki/Lassil
Lassi,Male,Man,https://lotro-wiki.com/wiki/Lassi
Lastriel,Female,Race of Man,https://lotro-wiki.com/wiki/Lastriel
Latharna,Female,Man,https://lotro-wiki.com/wiki/Latharna
Lathlorn,Male,Elf,https://lotro-wiki.com/wiki/Lathlorn
Laudh,Male,Men,https://lotro-wiki.com/wiki/Laudh
Laufar,Male,Dwarf,https://lotro-wiki.com/wiki/Laufar
Laughing Hobbit,Male,Hobbit,https://lotro-wiki.com/wiki/Laughing_Hobbit
Laugi,Male,Dwarf,https://lotro-wiki.com/wiki/Laugi
Launo,Male,Man,https://lotro-wiki.com/wiki/Launo
Lauri,Male,Man,https://lotro-wiki.com/wiki/Lauri
Laurík,Male,Dwarf,https://lotro-wiki.com/wiki/Laur%C3%ADk
